lon,lat,depth_m,timestamp
1.869960,45.780360,10.50,2009-04-22T12:00:00+00:00
1.869960,45.783340,12.20,2009-04-22T12:00:00+00:00
1.869970,45.781350,11.40,2009-04-22T12:00:00+00:00
1.869980,45.781870,11.20,2009-04-22T12:00:00+00:00
1.869980,45.794800,15.30,2009-04-22T12:00:00+00:00
1.869940,45.789460,7.60,2009-04-22T12:00:00+00:00
1.870780,45.781230,10.20,2009-04-22T12:00:00+00:00
1.870810,45.783230,11.50,2009-04-22T12:00:00+00:00
1.870750,45.797990,20.90,2009-04-22T12:00:00+00:00
1.870750,45.802280,2.50,2009-04-22T12:00:00+00:00
1.870750,45.812590,6.30,2009-04-22T12:00:00+00:00
1.870760,45.781900,10.80,2009-04-22T12:00:00+00:00
1.870760,45.790090,18.30,2009-04-22T12:00:00+00:00
1.870760,45.793360,19.40,2009-04-22T12:00:00+00:00
1.870730,45.813300,1.10,2009-04-22T12:00:00+00:00
1.870760,45.801650,1.90,2009-04-22T12:00:00+00:00
1.870730,45.805400,7.00,2009-04-22T12:00:00+00:00
1.870780,45.784690,9.60,2009-04-22T12:00:00+00:00
1.870780,45.793950,21.30,2009-04-22T12:00:00+00:00
1.870780,45.810180,16.00,2009-04-22T12:00:00+00:00
1.870780,45.812780,4.50,2009-04-22T12:00:00+00:00
1.870790,45.785770,1.40,2009-04-22T12:00:00+00:00
1.870800,45.812680,6.00,2009-04-22T12:00:00+00:00
1.870680,45.801840,1.80,2009-04-22T12:00:00+00:00
1.870760,45.795380,17.40,2009-04-22T12:00:00+00:00
1.870710,45.801710,1.50,2009-04-22T12:00:00+00:00
1.870390,45.805710,1.50,2009-04-22T12:00:00+00:00
1.870690,45.781830,10.80,2009-04-22T12:00:00+00:00
1.870690,45.813240,1.20,2009-04-22T12:00:00+00:00
1.870700,45.781300,10.40,2009-04-22T12:00:00+00:00
1.870700,45.783260,11.70,2009-04-22T12:00:00+00:00
1.870700,45.784760,9.30,2009-04-22T12:00:00+00:00
1.870700,45.791420,20.20,2009-04-22T12:00:00+00:00
1.870740,45.806010,12.80,2009-04-22T12:00:00+00:00
1.870700,45.812510,6.70,2009-04-22T12:00:00+00:00
1.870810,45.791460,20.10,2009-04-22T12:00:00+00:00
1.870710,45.801750,1.60,2009-04-22T12:00:00+00:00
1.870710,45.811730,5.60,2009-04-22T12:00:00+00:00
1.870710,45.812840,2.20,2009-04-22T12:00:00+00:00
1.870720,45.789560,18.10,2009-04-22T12:00:00+00:00
1.870720,45.794020,21.30,2009-04-22T12:00:00+00:00
1.870730,45.780140,2.20,2009-04-22T12:00:00+00:00
1.870730,45.785830,1.50,2009-04-22T12:00:00+00:00
1.870700,45.801810,1.70,2009-04-22T12:00:00+00:00
1.870930,45.782040,10.30,2009-04-22T12:00:00+00:00
1.870810,45.780160,1.60,2009-04-22T12:00:00+00:00
1.870890,45.810140,16.20,2009-04-22T12:00:00+00:00
1.870900,45.793800,22.10,2009-04-22T12:00:00+00:00
1.870900,45.805310,8.70,2009-04-22T12:00:00+00:00
1.870900,45.812840,5.20,2009-04-22T12:00:00+00:00
1.870910,45.801470,3.90,2009-04-22T12:00:00+00:00
1.870910,45.811850,2.90,2009-04-22T12:00:00+00:00
1.870870,45.780140,1.00,2009-04-22T12:00:00+00:00
1.870920,45.793490,19.60,2009-04-22T12:00:00+00:00
1.870860,45.812700,5.60,2009-04-22T12:00:00+00:00
1.870930,45.783200,11.40,2009-04-22T12:00:00+00:00
1.870930,45.785660,1.70,2009-04-22T12:00:00+00:00
1.870930,45.790210,18.40,2009-04-22T12:00:00+00:00
1.870930,45.806020,15.50,2009-04-22T12:00:00+00:00
1.870930,45.812630,6.10,2009-04-22T12:00:00+00:00
1.870940,45.781100,9.80,2009-04-22T12:00:00+00:00
1.870950,45.780200,0.80,2009-04-22T12:00:00+00:00
1.870920,45.791500,20.10,2009-04-22T12:00:00+00:00
1.870850,45.806020,14.50,2009-04-22T12:00:00+00:00
1.870810,45.805350,8.10,2009-04-22T12:00:00+00:00
1.870810,45.811790,4.40,2009-04-22T12:00:00+00:00
1.870820,45.789580,18.00,2009-04-22T12:00:00+00:00
1.870820,45.801590,2.40,2009-04-22T12:00:00+00:00
1.870840,45.793420,19.50,2009-04-22T12:00:00+00:00
1.870840,45.813340,2.00,2009-04-22T12:00:00+00:00
1.870850,45.781970,10.40,2009-04-22T12:00:00+00:00
1.870870,45.784630,10.70,2009-04-22T12:00:00+00:00
1.870850,45.793870,21.70,2009-04-22T12:00:00+00:00
1.870680,45.793290,19.40,2009-04-22T12:00:00+00:00
1.870850,45.812760,5.60,2009-04-22T12:00:00+00:00
1.870860,45.781160,10.10,2009-04-22T12:00:00+00:00
1.870860,45.785710,1.30,2009-04-22T12:00:00+00:00
1.870860,45.795420,18.60,2009-04-22T12:00:00+00:00
1.870860,45.797980,21.10,2009-04-22T12:00:00+00:00
1.870860,45.801520,3.10,2009-04-22T12:00:00+00:00
1.870860,45.802310,3.00,2009-04-22T12:00:00+00:00
1.870850,45.790140,18.10,2009-04-22T12:00:00+00:00
1.870510,45.811640,6.70,2009-04-22T12:00:00+00:00
1.870540,45.802060,1.50,2009-04-22T12:00:00+00:00
1.870470,45.805570,2.60,2009-04-22T12:00:00+00:00
1.870480,45.780200,6.40,2009-04-22T12:00:00+00:00
1.870480,45.784960,7.80,2009-04-22T12:00:00+00:00
1.870500,45.812180,7.30,2009-04-22T12:00:00+00:00
1.870510,45.789500,18.50,2009-04-22T12:00:00+00:00
1.870510,45.789900,18.30,2009-04-22T12:00:00+00:00
1.870450,45.812100,7.90,2009-04-22T12:00:00+00:00
1.870510,45.802120,1.80,2009-04-22T12:00:00+00:00
1.870450,45.810310,13.50,2009-04-22T12:00:00+00:00
1.870520,45.786000,1.30,2009-04-22T12:00:00+00:00
1.870520,45.794230,19.20,2009-04-22T12:00:00+00:00
1.870520,45.805540,3.20,2009-04-22T12:00:00+00:00
1.870530,45.781700,11.10,2009-04-22T12:00:00+00:00
1.870530,45.802030,1.70,2009-04-22T12:00:00+00:00
1.870530,45.805980,9.60,2009-04-22T12:00:00+00:00
1.870680,45.810220,15.70,2009-04-22T12:00:00+00:00
1.870510,45.793160,19.70,2009-04-22T12:00:00+00:00
1.870420,45.793090,19.80,2009-04-22T12:00:00+00:00
1.872280,45.809550,2.00,2009-04-22T12:00:00+00:00
1.870400,45.805630,1.80,2009-04-22T12:00:00+00:00
1.870400,45.811610,9.20,2009-04-22T12:00:00+00:00
1.870410,45.785030,7.40,2009-04-22T12:00:00+00:00
1.870410,45.812010,8.50,2009-04-22T12:00:00+00:00
1.870420,45.778060,1.50,2009-04-22T12:00:00+00:00
1.870420,45.778120,1.40,2009-04-22T12:00:00+00:00
1.870460,45.791360,19.70,2009-04-22T12:00:00+00:00
1.870420,45.789840,18.10,2009-04-22T12:00:00+00:00
1.870550,45.780180,5.30,2009-04-22T12:00:00+00:00
1.870420,45.795270,16.90,2009-04-22T12:00:00+00:00
1.870440,45.781630,11.20,2009-04-22T12:00:00+00:00
1.870440,45.794300,18.60,2009-04-22T12:00:00+00:00
1.870440,45.805600,2.00,2009-04-22T12:00:00+00:00
1.870440,45.805950,6.80,2009-04-22T12:00:00+00:00
1.870450,45.783290,11.60,2009-04-22T12:00:00+00:00
1.870450,45.786050,2.10,2009-04-22T12:00:00+00:00
1.870420,45.778160,1.50,2009-04-22T12:00:00+00:00
1.870640,45.805990,11.00,2009-04-22T12:00:00+00:00
1.870540,45.795320,16.90,2009-04-22T12:00:00+00:00
1.870620,45.780160,3.40,2009-04-22T12:00:00+00:00
1.870620,45.798010,21.00,2009-04-22T12:00:00+00:00
1.870620,45.802260,2.20,2009-04-22T12:00:00+00:00
1.870620,45.813120,0.70,2009-04-22T12:00:00+00:00
1.870630,45.781360,10.50,2009-04-22T12:00:00+00:00
1.870630,45.784820,9.00,2009-04-22T12:00:00+00:00
1.870610,45.789540,18.30,2009-04-22T12:00:00+00:00
1.870640,45.795340,16.80,2009-04-22T12:00:00+00:00
1.870610,45.781770,11.10,2009-04-22T12:00:00+00:00
1.870650,45.805440,5.70,2009-04-22T12:00:00+00:00
1.870650,45.812920,1.60,2009-04-22T12:00:00+00:00
1.870660,45.785880,1.50,2009-04-22T12:00:00+00:00
1.870660,45.794100,20.80,2009-04-22T12:00:00+00:00
1.870660,45.812430,6.90,2009-04-22T12:00:00+00:00
1.870670,45.790020,18.30,2009-04-22T12:00:00+00:00
1.870670,45.802280,2.20,2009-04-22T12:00:00+00:00
1.870630,45.813180,0.60,2009-04-22T12:00:00+00:00
1.870590,45.802220,2.10,2009-04-22T12:00:00+00:00
1.870550,45.781430,11.00,2009-04-22T12:00:00+00:00
1.870550,45.812260,7.40,2009-04-22T12:00:00+00:00
1.870560,45.802160,2.10,2009-04-22T12:00:00+00:00
1.870560,45.810270,14.90,2009-04-22T12:00:00+00:00
1.870570,45.783280,11.80,2009-04-22T12:00:00+00:00
1.870580,45.791400,20.00,2009-04-22T12:00:00+00:00
1.870580,45.801950,1.60,2009-04-22T12:00:00+00:00
1.870610,45.811690,6.30,2009-04-22T12:00:00+00:00
1.870590,45.794170,20.10,2009-04-22T12:00:00+00:00
1.870400,45.778200,1.90,2009-04-22T12:00:00+00:00
1.870590,45.805470,4.70,2009-04-22T12:00:00+00:00
1.870590,45.812980,1.10,2009-04-22T12:00:00+00:00
1.870600,45.785940,1.30,2009-04-22T12:00:00+00:00
1.870600,45.793220,19.60,2009-04-22T12:00:00+00:00
1.870600,45.801910,1.60,2009-04-22T12:00:00+00:00
1.870600,45.812340,7.20,2009-04-22T12:00:00+00:00
1.870600,45.813050,0.90,2009-04-22T12:00:00+00:00
1.870590,45.789960,18.30,2009-04-22T12:00:00+00:00
1.874150,45.790200,2.10,2009-04-22T12:00:00+00:00
1.874130,45.784240,3.50,2009-04-22T12:00:00+00:00
1.874130,45.784310,3.70,2009-04-22T12:00:00+00:00
1.874130,45.792880,6.30,2009-04-22T12:00:00+00:00
1.874130,45.792960,7.50,2009-04-22T12:00:00+00:00
1.874130,45.810380,7.80,2009-04-22T12:00:00+00:00
1.874140,45.787490,0.80,2009-04-22T12:00:00+00:00
1.872280,45.791890,15.30,2009-04-22T12:00:00+00:00
1.874140,45.811660,3.30,2009-04-22T12:00:00+00:00
1.874120,45.790120,3.70,2009-04-22T12:00:00+00:00
1.874150,45.808250,19.70,2009-04-22T12:00:00+00:00
1.874170,45.787410,0.70,2009-04-22T12:00:00+00:00
1.874190,45.809450,6.30,2009-04-22T12:00:00+00:00
1.874200,45.789930,6.40,2009-04-22T12:00:00+00:00
1.874200,45.806540,8.30,2009-04-22T12:00:00+00:00
1.874200,45.809410,11.80,2009-04-22T12:00:00+00:00
1.874210,45.787340,0.50,2009-04-22T12:00:00+00:00
1.874140,45.804410,24.60,2009-04-22T12:00:00+00:00
1.874110,45.787740,2.00,2009-04-22T12:00:00+00:00
1.874090,45.812320,2.00,2009-04-22T12:00:00+00:00
1.874100,45.787820,2.60,2009-04-22T12:00:00+00:00
1.874100,45.787900,3.30,2009-04-22T12:00:00+00:00
1.874100,45.788480,12.70,2009-04-22T12:00:00+00:00
1.874100,45.790260,1.10,2009-04-22T12:00:00+00:00
1.874100,45.809380,4.50,2009-04-22T12:00:00+00:00
1.874100,45.809430,6.30,2009-04-22T12:00:00+00:00
1.874120,45.812380,1.30,2009-04-22T12:00:00+00:00
1.874110,45.787650,1.40,2009-04-22T12:00:00+00:00
1.874120,45.810820,6.40,2009-04-22T12:00:00+00:00
1.874110,45.787990,4.40,2009-04-22T12:00:00+00:00
1.874110,45.788070,5.60,2009-04-22T12:00:00+00:00
1.874110,45.788320,9.40,2009-04-22T12:00:00+00:00
1.874110,45.788400,13.00,2009-04-22T12:00:00+00:00
1.874120,45.788150,6.50,2009-04-22T12:00:00+00:00
1.874120,45.788230,7.60,2009-04-22T12:00:00+00:00
1.874220,45.808180,19.30,2009-04-22T12:00:00+00:00
1.874110,45.787570,1.10,2009-04-22T12:00:00+00:00
1.874360,45.792860,5.20,2009-04-22T12:00:00+00:00
1.874210,45.802910,22.00,2009-04-22T12:00:00+00:00
1.874320,45.809390,14.00,2009-04-22T12:00:00+00:00
1.874320,45.809890,6.60,2009-04-22T12:00:00+00:00
1.874320,45.810270,10.30,2009-04-22T12:00:00+00:00
1.874330,45.787140,2.30,2009-04-22T12:00:00+00:00
1.874330,45.793060,6.80,2009-04-22T12:00:00+00:00
1.874340,45.784170,1.20,2009-04-22T12:00:00+00:00
1.874320,45.802930,22.10,2009-04-22T12:00:00+00:00
1.874350,45.808030,18.20,2009-04-22T12:00:00+00:00
1.874310,45.812410,1.10,2009-04-22T12:00:00+00:00
1.874360,45.810070,10.60,2009-04-22T12:00:00+00:00
1.874370,45.784310,3.00,2009-04-22T12:00:00+00:00
1.874370,45.810810,9.10,2009-04-22T12:00:00+00:00
1.874370,45.811640,6.00,2009-04-22T12:00:00+00:00
1.874380,45.804370,23.40,2009-04-22T12:00:00+00:00
1.874380,45.810160,11.10,2009-04-22T12:00:00+00:00
1.874390,45.787050,2.40,2009-04-22T12:00:00+00:00
1.874340,45.809970,9.60,2009-04-22T12:00:00+00:00
1.874250,45.811650,4.80,2009-04-22T12:00:00+00:00
1.874080,45.806520,7.90,2009-04-22T12:00:00+00:00
1.874220,45.810330,9.30,2009-04-22T12:00:00+00:00
1.874230,45.784200,2.50,2009-04-22T12:00:00+00:00
1.874230,45.787280,1.20,2009-04-22T12:00:00+00:00
1.874230,45.793010,7.30,2009-04-22T12:00:00+00:00
1.874240,45.784310,3.20,2009-04-22T12:00:00+00:00
1.874240,45.792870,6.00,2009-04-22T12:00:00+00:00
1.874320,45.806560,9.80,2009-04-22T12:00:00+00:00
1.874250,45.809520,7.90,2009-04-22T12:00:00+00:00
1.874210,45.812400,1.20,2009-04-22T12:00:00+00:00
1.874260,45.804390,23.70,2009-04-22T12:00:00+00:00
1.874270,45.809610,7.30,2009-04-22T12:00:00+00:00
1.874280,45.809700,5.90,2009-04-22T12:00:00+00:00
1.874290,45.787210,2.10,2009-04-22T12:00:00+00:00
1.874290,45.808110,18.90,2009-04-22T12:00:00+00:00
1.874300,45.789900,7.80,2009-04-22T12:00:00+00:00
1.874300,45.809790,5.10,2009-04-22T12:00:00+00:00
1.874240,45.810820,8.30,2009-04-22T12:00:00+00:00
1.873940,45.789080,16.30,2009-04-22T12:00:00+00:00
1.873960,45.802880,23.20,2009-04-22T12:00:00+00:00
1.873890,45.808540,19.10,2009-04-22T12:00:00+00:00
1.873900,45.792860,6.60,2009-04-22T12:00:00+00:00
1.873910,45.789150,17.00,2009-04-22T12:00:00+00:00
1.873910,45.804460,23.40,2009-04-22T12:00:00+00:00
1.873910,45.809450,1.90,2009-04-22T12:00:00+00:00
1.873920,45.784320,6.40,2009-04-22T12:00:00+00:00
1.873890,45.789540,11.50,2009-04-22T12:00:00+00:00
1.873920,45.790320,1.00,2009-04-22T12:00:00+00:00
1.873890,45.789230,17.40,2009-04-22T12:00:00+00:00
1.873940,45.795880,8.90,2009-04-22T12:00:00+00:00
1.873940,45.796160,1.90,2009-04-22T12:00:00+00:00
1.873950,45.789740,7.40,2009-04-22T12:00:00+00:00
1.873950,45.810560,2.00,2009-04-22T12:00:00+00:00
1.873950,45.810640,1.80,2009-04-22T12:00:00+00:00
1.873950,45.811920,0.90,2009-04-22T12:00:00+00:00
1.874090,45.808320,19.90,2009-04-22T12:00:00+00:00
1.873920,45.789670,8.50,2009-04-22T12:00:00+00:00
1.873860,45.809300,2.90,2009-04-22T12:00:00+00:00
1.873820,45.784360,7.80,2009-04-22T12:00:00+00:00
1.873820,45.790320,1.20,2009-04-22T12:00:00+00:00
1.873830,45.808610,17.70,2009-04-22T12:00:00+00:00
1.873840,45.796410,0.60,2009-04-22T12:00:00+00:00
1.873850,45.802860,23.20,2009-04-22T12:00:00+00:00
1.873850,45.809410,1.00,2009-04-22T12:00:00+00:00
1.873860,45.795810,11.20,2009-04-22T12:00:00+00:00
1.873890,45.796200,1.50,2009-04-22T12:00:00+00:00
1.873860,45.806480,8.60,2009-04-22T12:00:00+00:00
1.873960,45.808470,19.70,2009-04-22T12:00:00+00:00
1.873880,45.789320,15.60,2009-04-22T12:00:00+00:00
1.873880,45.789390,14.80,2009-04-22T12:00:00+00:00
1.873880,45.789470,13.40,2009-04-22T12:00:00+00:00
1.873880,45.790040,4.10,2009-04-22T12:00:00+00:00
1.873880,45.792860,6.00,2009-04-22T12:00:00+00:00
1.873880,45.796280,1.40,2009-04-22T12:00:00+00:00
1.873890,45.784280,4.80,2009-04-22T12:00:00+00:00
1.873860,45.796350,1.50,2009-04-22T12:00:00+00:00
1.874060,45.788720,16.40,2009-04-22T12:00:00+00:00
1.873960,45.789010,16.20,2009-04-22T12:00:00+00:00
1.874030,45.796020,3.60,2009-04-22T12:00:00+00:00
1.874030,45.804430,23.80,2009-04-22T12:00:00+00:00
1.874030,45.808400,19.80,2009-04-22T12:00:00+00:00
1.874030,45.811760,1.30,2009-04-22T12:00:00+00:00
1.874040,45.788790,16.90,2009-04-22T12:00:00+00:00
1.874040,45.789980,5.90,2009-04-22T12:00:00+00:00
1.874020,45.810790,3.50,2009-04-22T12:00:00+00:00
1.874040,45.812170,4.30,2009-04-22T12:00:00+00:00
1.874020,45.788860,16.90,2009-04-22T12:00:00+00:00
1.874060,45.790040,5.00,2009-04-22T12:00:00+00:00
1.874060,45.811700,1.90,2009-04-22T12:00:00+00:00
1.874070,45.788640,15.60,2009-04-22T12:00:00+00:00
1.874070,45.812240,3.20,2009-04-22T12:00:00+00:00
1.874080,45.788560,13.30,2009-04-22T12:00:00+00:00
1.874080,45.802890,22.60,2009-04-22T12:00:00+00:00
1.874400,45.807960,15.20,2009-04-22T12:00:00+00:00
1.874040,45.810430,4.90,2009-04-22T12:00:00+00:00
1.874000,45.789900,6.10,2009-04-22T12:00:00+00:00
1.873960,45.810490,2.50,2009-04-22T12:00:00+00:00
1.873960,45.810720,2.00,2009-04-22T12:00:00+00:00
1.873960,45.812000,3.50,2009-04-22T12:00:00+00:00
1.873970,45.789820,6.60,2009-04-22T12:00:00+00:00
1.873970,45.806500,8.20,2009-04-22T12:00:00+00:00
1.873980,45.789990,4.60,2009-04-22T12:00:00+00:00
1.873980,45.809340,3.60,2009-04-22T12:00:00+00:00
1.874030,45.784280,5.10,2009-04-22T12:00:00+00:00
1.873990,45.788940,16.60,2009-04-22T12:00:00+00:00
1.874090,45.789960,5.70,2009-04-22T12:00:00+00:00
1.874000,45.792880,6.30,2009-04-22T12:00:00+00:00
1.874000,45.809450,3.10,2009-04-22T12:00:00+00:00
1.874000,45.811840,1.10,2009-04-22T12:00:00+00:00
1.874010,45.784290,4.20,2009-04-22T12:00:00+00:00
1.874010,45.790300,1.80,2009-04-22T12:00:00+00:00
1.874010,45.792920,7.10,2009-04-22T12:00:00+00:00
1.874010,45.795940,7.10,2009-04-22T12:00:00+00:00
1.873980,45.812080,4.40,2009-04-22T12:00:00+00:00
1.874870,45.807320,1.20,2009-04-22T12:00:00+00:00
1.874920,45.785510,14.10,2009-04-22T12:00:00+00:00
1.874840,45.807390,2.00,2009-04-22T12:00:00+00:00
1.874850,45.785840,14.50,2009-04-22T12:00:00+00:00
1.874850,45.804310,22.20,2009-04-22T12:00:00+00:00
1.874860,45.806640,6.50,2009-04-22T12:00:00+00:00
1.874860,45.809940,10.40,2009-04-22T12:00:00+00:00
1.874860,45.810780,10.70,2009-04-22T12:00:00+00:00
1.874830,45.806620,7.30,2009-04-22T12:00:00+00:00
1.874870,45.784230,1.60,2009-04-22T12:00:00+00:00
1.874820,45.789720,13.40,2009-04-22T12:00:00+00:00
1.874880,45.785760,14.40,2009-04-22T12:00:00+00:00
1.874880,45.793250,1.20,2009-04-22T12:00:00+00:00
1.874890,45.792830,0.70,2009-04-22T12:00:00+00:00
1.874890,45.803070,20.30,2009-04-22T12:00:00+00:00
1.874900,45.785680,14.00,2009-04-22T12:00:00+00:00
1.874910,45.806660,6.00,2009-04-22T12:00:00+00:00
1.874720,45.793250,3.20,2009-04-22T12:00:00+00:00
1.874860,45.811610,8.40,2009-04-22T12:00:00+00:00
1.874780,45.803040,20.50,2009-04-22T12:00:00+00:00
1.874390,45.810230,11.10,2009-04-22T12:00:00+00:00
1.874740,45.804330,22.50,2009-04-22T12:00:00+00:00
1.874740,45.807530,2.50,2009-04-22T12:00:00+00:00
1.874740,45.810780,10.50,2009-04-22T12:00:00+00:00
1.874750,45.786170,15.10,2009-04-22T12:00:00+00:00
1.874750,45.811620,8.00,2009-04-22T12:00:00+00:00
1.874760,45.786080,15.00,2009-04-22T12:00:00+00:00
1.874840,45.784290,2.30,2009-04-22T12:00:00+00:00
1.874780,45.793270,1.30,2009-04-22T12:00:00+00:00
1.874920,45.785600,14.10,2009-04-22T12:00:00+00:00
1.874780,45.809990,11.30,2009-04-22T12:00:00+00:00
1.874790,45.786000,15.00,2009-04-22T12:00:00+00:00
1.874790,45.806610,7.90,2009-04-22T12:00:00+00:00
1.874790,45.807460,1.90,2009-04-22T12:00:00+00:00
1.874790,45.809320,13.00,2009-04-22T12:00:00+00:00
1.874800,45.792790,1.40,2009-04-22T12:00:00+00:00
1.874820,45.785920,14.80,2009-04-22T12:00:00+00:00
1.874770,45.784200,1.40,2009-04-22T12:00:00+00:00
1.875020,45.807100,1.20,2009-04-22T12:00:00+00:00
1.874910,45.809320,8.80,2009-04-22T12:00:00+00:00
1.875000,45.785100,12.50,2009-04-22T12:00:00+00:00
1.875000,45.807140,1.40,2009-04-22T12:00:00+00:00
1.875010,45.784340,3.30,2009-04-22T12:00:00+00:00
1.875020,45.784940,11.80,2009-04-22T12:00:00+00:00
1.875020,45.785020,12.20,2009-04-22T12:00:00+00:00
1.875020,45.789630,15.70,2009-04-22T12:00:00+00:00
1.874990,45.810770,11.00,2009-04-22T12:00:00+00:00
1.875020,45.806710,4.00,2009-04-22T12:00:00+00:00
1.874990,45.806700,4.40,2009-04-22T12:00:00+00:00
1.875020,45.809320,5.20,2009-04-22T12:00:00+00:00
1.875030,45.784410,4.90,2009-04-22T12:00:00+00:00
1.875030,45.784860,10.50,2009-04-22T12:00:00+00:00
1.875030,45.807060,1.40,2009-04-22T12:00:00+00:00
1.875040,45.784800,9.90,2009-04-22T12:00:00+00:00
1.875040,45.806730,3.50,2009-04-22T12:00:00+00:00
1.860000,45.810020,2.90,2009-04-22T12:00:00+00:00
1.875020,45.803100,20.00,2009-04-22T12:00:00+00:00
1.874950,45.809880,8.00,2009-04-22T12:00:00+00:00
1.874920,45.789670,14.90,2009-04-22T12:00:00+00:00
1.874920,45.793100,1.10,2009-04-22T12:00:00+00:00
1.874920,45.807250,1.30,2009-04-22T12:00:00+00:00
1.874940,45.785420,13.90,2009-04-22T12:00:00+00:00
1.874940,45.792890,0.70,2009-04-22T12:00:00+00:00
1.874940,45.806670,5.50,2009-04-22T12:00:00+00:00
1.874950,45.785340,13.70,2009-04-22T12:00:00+00:00
1.874990,45.811600,7.80,2009-04-22T12:00:00+00:00
1.874950,45.807180,1.40,2009-04-22T12:00:00+00:00
1.874720,45.789760,13.00,2009-04-22T12:00:00+00:00
1.874960,45.784280,2.20,2009-04-22T12:00:00+00:00
1.874960,45.785260,13.30,2009-04-22T12:00:00+00:00
1.874960,45.806680,5.10,2009-04-22T12:00:00+00:00
1.874970,45.784290,2.70,2009-04-22T12:00:00+00:00
1.874980,45.785170,13.00,2009-04-22T12:00:00+00:00
1.874980,45.792950,0.80,2009-04-22T12:00:00+00:00
1.874980,45.804290,22.00,2009-04-22T12:00:00+00:00
1.874950,45.793030,0.70,2009-04-22T12:00:00+00:00
1.874470,45.811480,6.90,2009-04-22T12:00:00+00:00
1.874480,45.811830,7.20,2009-04-22T12:00:00+00:00
1.874440,45.812250,4.10,2009-04-22T12:00:00+00:00
1.874440,45.812340,2.80,2009-04-22T12:00:00+00:00
1.874450,45.784140,0.60,2009-04-22T12:00:00+00:00
1.874450,45.811220,6.20,2009-04-22T12:00:00+00:00
1.874450,45.812000,6.40,2009-04-22T12:00:00+00:00
1.874460,45.807880,13.40,2009-04-22T12:00:00+00:00
1.874440,45.812080,6.00,2009-04-22T12:00:00+00:00
1.874470,45.811390,6.80,2009-04-22T12:00:00+00:00
1.874440,45.811140,6.70,2009-04-22T12:00:00+00:00
1.874470,45.811910,6.80,2009-04-22T12:00:00+00:00
1.874480,45.784310,2.70,2009-04-22T12:00:00+00:00
1.874480,45.786900,2.80,2009-04-22T12:00:00+00:00
1.874480,45.792830,4.80,2009-04-22T12:00:00+00:00
1.874480,45.811560,7.10,2009-04-22T12:00:00+00:00
1.874480,45.811660,7.20,2009-04-22T12:00:00+00:00
1.874730,45.784290,2.20,2009-04-22T12:00:00+00:00
1.874460,45.811300,6.40,2009-04-22T12:00:00+00:00
1.874430,45.786980,2.80,2009-04-22T12:00:00+00:00
1.873800,45.798820,1.30,2009-04-22T12:00:00+00:00
1.874400,45.810320,11.20,2009-04-22T12:00:00+00:00
1.874400,45.810410,10.70,2009-04-22T12:00:00+00:00
1.874400,45.810510,10.60,2009-04-22T12:00:00+00:00
1.874400,45.810600,10.10,2009-04-22T12:00:00+00:00
1.874400,45.812400,1.60,2009-04-22T12:00:00+00:00
1.874410,45.810220,11.00,2009-04-22T12:00:00+00:00
1.874440,45.812160,5.50,2009-04-22T12:00:00+00:00
1.874420,45.810780,9.50,2009-04-22T12:00:00+00:00
1.874500,45.804360,22.80,2009-04-22T12:00:00+00:00
1.874430,45.806570,10.10,2009-04-22T12:00:00+00:00
1.874430,45.809360,14.80,2009-04-22T12:00:00+00:00
1.874430,45.810870,9.00,2009-04-22T12:00:00+00:00
1.874440,45.793110,6.20,2009-04-22T12:00:00+00:00
1.874440,45.802950,21.60,2009-04-22T12:00:00+00:00
1.874440,45.810960,8.40,2009-04-22T12:00:00+00:00
1.874440,45.811050,7.70,2009-04-22T12:00:00+00:00
1.874410,45.810690,9.90,2009-04-22T12:00:00+00:00
1.874680,45.803010,20.80,2009-04-22T12:00:00+00:00
1.874480,45.811740,7.30,2009-04-22T12:00:00+00:00
1.874620,45.810790,10.10,2009-04-22T12:00:00+00:00
1.874620,45.811630,7.70,2009-04-22T12:00:00+00:00
1.874630,45.807670,4.50,2009-04-22T12:00:00+00:00
1.874640,45.786490,14.50,2009-04-22T12:00:00+00:00
1.874640,45.793200,4.50,2009-04-22T12:00:00+00:00
1.874660,45.784170,0.80,2009-04-22T12:00:00+00:00
1.874620,45.789800,12.00,2009-04-22T12:00:00+00:00
1.874660,45.806610,9.10,2009-04-22T12:00:00+00:00
1.874600,45.786580,13.00,2009-04-22T12:00:00+00:00
1.874680,45.807600,3.60,2009-04-22T12:00:00+00:00
1.874680,45.809330,15.00,2009-04-22T12:00:00+00:00
1.874690,45.786330,15.40,2009-04-22T12:00:00+00:00
1.874690,45.792790,2.40,2009-04-22T12:00:00+00:00
1.874690,45.810060,11.70,2009-04-22T12:00:00+00:00
1.874710,45.806610,8.50,2009-04-22T12:00:00+00:00
1.874720,45.786250,15.70,2009-04-22T12:00:00+00:00
1.874660,45.786410,15.50,2009-04-22T12:00:00+00:00
1.874560,45.784150,0.50,2009-04-22T12:00:00+00:00
